city,house_title,house_type,price,owner_name,no_of_reviews,rating,url,no_of_guest,house_size,no_of_beds,no_of_baths,rooms,beds,bath
Big Bear,Big Bear for Skiers & Boarders (Hostel Style),Habitación compartida en casa,960.0,Kenny,164,5.0,https://www.airbnb.mx/rooms/15673495?location=Big%20Bear&previous_page_section_name=1000,3.0, '1 recámara', '2 camas', '1 baño compartido',1.0,2.0,1.0
Big Bear,Big Bear Cabin Nestled Among Tall Pine Trees,Casa de campo completa,1018.0,Irene And Rich,200,5.0,https://www.airbnb.mx/rooms/5287062?location=Big%20Bear&previous_page_section_name=1000,4.0, '2 recámaras', '2 camas', '1 baño',2.0,2.0,1.0
Big Bear,"2 bd,2 Ba,SLPS 6,SPA, WIFI, A/C, NETFLIX/HULU, BBQ",Cabaña entera,1901.0,Robert,156,5.0,https://www.airbnb.mx/rooms/4377932?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '2 baños',2.0,3.0,2.0
Big Bear,Calley Dreaming Pup Friendly Dog Door Hot Tub BBQ,Cabaña entera,1901.0,Molly Mei,92,5.0,https://www.airbnb.mx/rooms/17408320?location=Big%20Bear&previous_page_section_name=1000,8.0, '3 recámaras', '6 camas', '2 baños',3.0,6.0,2.0
Big Bear,Zin and Bear It: Foosball! Sledding,Cabaña entera,1521.0,Destination Big Bear,73,4.5,https://www.airbnb.mx/rooms/7113172?location=Big%20Bear&previous_page_section_name=1000,8.0, '3 recámaras', '6 camas', '2 baños',3.0,6.0,2.0
Big Bear,Hidden Cozy Chalet,Cabaña entera,1133.0,Violay,52,4.5,https://www.airbnb.mx/rooms/29017488?location=Big%20Bear&previous_page_section_name=1000,6.0, '1 recámara', '5 camas', '1 baño',1.0,5.0,1.0
Big Bear,"NEW LISTING! Cozy dog-friendly cabin near shops, restaurants, lake & skiing",Casa entera,1728.0,Vacasa California,16,4.5,https://www.airbnb.mx/rooms/25366171?location=Big%20Bear&previous_page_section_name=1000,5.0, '2 recámaras', '3 camas', '2 baños',2.0,3.0,2.0
Big Bear,Paradise crib,Suite de huéspedes completa,999.0,Letty,51,5.0,https://www.airbnb.mx/rooms/23843905?location=Big%20Bear&previous_page_section_name=1000,2.0, 'estudio', '1 cama', '1 baño',0.5,1.0,1.0
Big Bear,Cozy Cabin with Fireplace!,Cabaña entera,1824.0,Sara,54,5.0,https://www.airbnb.mx/rooms/16374741?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '1 baño',2.0,4.0,1.0
Big Bear,"Pine-tree Cabin moments away from lake, ski slope",Cabaña entera,1459.0,Marin,57,5.0,https://www.airbnb.mx/rooms/30020511?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '1 baño',2.0,4.0,1.0
Big Bear,Little Bear: Sweet Cabin with Modern Flair! Wifi!,Cabaña entera,1440.0,Destination Big Bear,28,4.5,https://www.airbnb.mx/rooms/23454704?location=Big%20Bear&previous_page_section_name=1000,6.0, '3 recámaras', '5 camas', '2 baños',3.0,5.0,2.0
Big Bear,The Lovenest: Romantic Hideaway,Cabaña entera,2016.0,Rob,164,4.5,https://www.airbnb.mx/rooms/3531430?location=Big%20Bear&previous_page_section_name=1000,4.0, '1 recámara', '3 camas', '1 baño',1.0,3.0,1.0
Big Bear,Hilltop Hideaway,Cabaña entera,1901.0,Cassandra,10,5.0,https://www.airbnb.mx/rooms/31600019?location=Big%20Bear&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Big Bear,SANTA'S SHACK,Cabaña entera,1248.0,Kristianna,36,5.0,https://www.airbnb.mx/rooms/25485810?location=Big%20Bear&previous_page_section_name=1000,5.0, '2 recámaras', '3 camas', '1 baño',2.0,3.0,1.0
Big Bear,Modern Cabin w/ Large Yard Near Big Bear Snow Play,Casa entera,1459.0,Stephanie,9,5.0,https://www.airbnb.mx/rooms/32699838?location=Big%20Bear&previous_page_section_name=1000,8.0, '3 recámaras', '5 camas', '1 baño completo y uno de tocador',3.0,5.0,1.0
Big Bear,Room #25,Habitación en hotel boutique,1325.0,Rita,57,4.5,https://www.airbnb.mx/rooms/22167547?location=Big%20Bear&previous_page_section_name=1000,2.0, 'estudio', '1 cama', '1 baño privado',0.5,1.0,1.0
Big Bear,Quaint 1950s cabin in the woods.,Cabaña entera,1344.0,Kirsten,150,5.0,https://www.airbnb.mx/rooms/8366159?location=Big%20Bear&previous_page_section_name=1000,4.0, '2 recámaras', '2 camas', '1 baño',2.0,2.0,1.0
Big Bear,Comfy Cozy Cabin with a big yard in Big Bear,Cabaña entera,2016.0,Mike,99,5.0,https://www.airbnb.mx/rooms/13532639?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '2 baños',2.0,4.0,2.0
Big Bear,Perfect for a little ski or lake getaway,Habitación privada en casa,768.0,Brian,4,4.5,https://www.airbnb.mx/rooms/35496512?location=Big%20Bear&previous_page_section_name=1000,2.0, '1 recámara', '2 camas', '1 baño compartido',1.0,2.0,1.0
Big Bear,Cozy Bear Cabin- Close to Big Bear Lake,Cabaña entera,1229.0,Amanda,57,5.0,https://www.airbnb.mx/rooms/11234941?location=Big%20Bear&previous_page_section_name=1000,4.0, '2 recámaras', '3 camas', '1 baño',2.0,3.0,1.0
Big Bear,Serenity Summit,Casa entera,1325.0,Frank,54,4.5,https://www.airbnb.mx/rooms/22502582?location=Big%20Bear&previous_page_section_name=1000,4.0, '2 recámaras', '4 camas', '2 baños',2.0,4.0,2.0
Big Bear,"Charming, Updated Cabin 1 block from Snow Play!!",Cabaña entera,1517.0,Andrea,45,5.0,https://www.airbnb.mx/rooms/24732435?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '1 baño',2.0,3.0,1.0
Big Bear,Honeymoon Hideaway: Hot Tub! WiFi! BBQ! Yard!,Cabaña entera,1632.0,Destination Big Bear,46,5.0,https://www.airbnb.mx/rooms/17000300?location=Big%20Bear&previous_page_section_name=1000,3.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Big Bear,Snowed In: Internet! Wood Burning Fireplace! BBQ!,Cabaña entera,1920.0,Destination Big Bear,59,4.5,https://www.airbnb.mx/rooms/14254094?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '8 camas', '2 baños',2.0,8.0,2.0
Big Bear,"Wifi, Pool Table, Patio BBQ, Deck, Fireplace, TV+",Casa entera,1325.0,Vahn,128,5.0,https://www.airbnb.mx/rooms/15970296?location=Big%20Bear&previous_page_section_name=1000,10.0, '3 recámaras', '6 camas', '2 baños',3.0,6.0,2.0
Big Bear,Cozy Cabin with Hot Tub,Casa entera,1901.0,Michelle,68,4.5,https://www.airbnb.mx/rooms/5884336?location=Big%20Bear&previous_page_section_name=1000,8.0, '2 recámaras', '4 camas', '2 baños',2.0,4.0,2.0
Big Bear,"Beary-Beary Cozy; Private Room, sleeps up to 3.",Habitación privada en casa,1325.0,Sheree & Sarah,64,5.0,https://www.airbnb.mx/rooms/18720313?location=Big%20Bear&previous_page_section_name=1000,3.0, '1 recámara', '2 camas', '1 baño compartido',1.0,2.0,1.0
Big Bear,Peaceful Mountain Cabin,Cabaña entera,1517.0,Elizabeth And Brian,55,5.0,https://www.airbnb.mx/rooms/20993346?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '1 baño',2.0,4.0,1.0
Big Bear,Cozy Cabin In Big Bear,Cabaña entera,1882.0,"James,Krista & Ziggy",48,5.0,https://www.airbnb.mx/rooms/16272662?location=Big%20Bear&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Big Bear,Sweet Mountain Town Mediterranean Chalet!,Casa de campo completa,1344.0,Jessica,88,5.0,https://www.airbnb.mx/rooms/23070949?location=Big%20Bear&previous_page_section_name=1000,5.0, '2 recámaras', '3 camas', '1 baño',2.0,3.0,1.0
Big Bear,Vintage Hilltop Hideaway,Cabaña entera,1920.0,Joe,56,4.5,https://www.airbnb.mx/rooms/18430036?location=Big%20Bear&previous_page_section_name=1000,10.0, '3 recámaras', '6 camas', '1 baño',3.0,6.0,1.0
Big Bear,Big Bear Teepee,Cabaña entera,1901.0,Rachael,157,5.0,https://www.airbnb.mx/rooms/19551192?location=Big%20Bear&previous_page_section_name=1000,4.0, '2 recámaras', '4 camas', '1 baño',2.0,4.0,1.0
Big Bear,Great Family Retreat,Cabaña entera,1728.0,Justine,189,4.5,https://www.airbnb.mx/rooms/1231203?location=Big%20Bear&previous_page_section_name=1000,4.0, '2 recámaras', '3 camas', '1 baño',2.0,3.0,1.0
Big Bear,"Big Bear Cabin near Slopes, Sledding & Lake",Cabaña entera,1709.0,Ramzi,101,4.5,https://www.airbnb.mx/rooms/4438545?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '1 baño',2.0,4.0,1.0
Big Bear,Mama Bears “Cabin in the Mountains “,Cabaña entera,2208.0,Lisa,80,4.5,https://www.airbnb.mx/rooms/16440183?location=Big%20Bear&previous_page_section_name=1000,6.0, '3 recámaras', '4 camas', '2 baños',3.0,4.0,2.0
Big Bear,FAMILY FRIENDLY CABIN FOR YOUNG & OLD,Cabaña entera,1901.0,Enci,69,5.0,https://www.airbnb.mx/rooms/6350250?location=Big%20Bear&previous_page_section_name=1000,8.0, '3 recámaras', '6 camas', '1 baño',3.0,6.0,1.0
Big Bear,,Traducir,0.0,,,,https://www.airbnb.mx/rooms/plus/23110465?location=Big%20Bear&previous_page_section_name=1000,0.0,inf,inf,inf,0.0,0.0,0.0
Big Bear,"Big Bear Treehouse - Forest Backyard, Mid-Century",Cabaña entera,2881.0,Jake,236,5.0,https://www.airbnb.mx/rooms/10382172?location=Big%20Bear&previous_page_section_name=1000,5.0, '2 recámaras', '4 camas', '1 baño',2.0,4.0,1.0
Big Bear,,Traducir,0.0,,,,https://www.airbnb.mx/rooms/plus/22362278?location=Big%20Bear&previous_page_section_name=1000,0.0,inf,inf,inf,0.0,0.0,0.0
Big Bear,LOCATION❤️Remodeled❤️LOCATION!,Casa entera,2881.0,Holly,87,5.0,https://www.airbnb.mx/rooms/16187173?location=Big%20Bear&previous_page_section_name=1000,4.0, '1 recámara', '4 camas', '1 baño',1.0,4.0,1.0
Big Bear,Hot Tub Under the Stars--FIRE AND ICE,Cabaña entera,2285.0,Raymond,91,5.0,https://www.airbnb.mx/rooms/2969219?location=Big%20Bear&previous_page_section_name=1000,10.0, '4 recámaras', '5 camas', '2 baños',4.0,5.0,2.0
Big Bear,The Blue Front Cabin,Cabaña entera,1901.0,Miguel,248,5.0,https://www.airbnb.mx/rooms/4588115?location=Big%20Bear&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Big Bear,Beat the heat at Tranquil Trails Cabin! Sleeps 8,Cabaña entera,1901.0,Eric,70,5.0,https://www.airbnb.mx/rooms/20608995?location=Big%20Bear&previous_page_section_name=1000,8.0, '3 recámaras', '5 camas', '1 baño',3.0,5.0,1.0
Big Bear,Little Woods Cabin,Cabaña entera,1440.0,Joelle,87,4.5,https://www.airbnb.mx/rooms/14503713?location=Big%20Bear&previous_page_section_name=1000,5.0, '2 recámaras', '3 camas', '1 baño',2.0,3.0,1.0
Big Bear,"Cabin with PANORAMIC view!! Wi-Fi, Cable, BBQ",Cabaña entera,1709.0,Mags,142,5.0,https://www.airbnb.mx/rooms/4026084?location=Big%20Bear&previous_page_section_name=1000,8.0, '2 recámaras', '5 camas', '1 baño completo y uno de tocador',2.0,5.0,1.0
Big Bear,Paradise Cabin Pup friendly Dog Door Hot Tub BBQ,Cabaña entera,1440.0,Molly Mei,176,5.0,https://www.airbnb.mx/rooms/14267699?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '1 baño',2.0,4.0,1.0
Big Bear,EACH Pine Retreat-Large Fenced in Yard! EV Hookup!,Cabaña entera,2112.0,Eric And Carla,33,5.0,https://www.airbnb.mx/rooms/28416131?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '1 baño',2.0,4.0,1.0
Big Bear,EAGLE MOUNTAIN RETREAT-5 STAR REVIEWS,Casa entera,4782.0,Coleen,82,5.0,https://www.airbnb.mx/rooms/17653809?location=Big%20Bear&previous_page_section_name=1000,10.0, '3 recámaras', '6 camas', '2 baños',3.0,6.0,2.0
Big Bear,"*SUMMER PROMO - Buy 2 Nights, Get the 3rd FREE!!!*",Cabaña entera,1901.0,Sophia,56,5.0,https://www.airbnb.mx/rooms/12826044?location=Big%20Bear&previous_page_section_name=1000,10.0, '3 recámaras', '8 camas', '2 baños',3.0,8.0,2.0
Big Bear,! BEATIFUL AND ROMANTIC FAMILY PLACE !,Cabaña entera,1824.0,Maggye,61,5.0,https://www.airbnb.mx/rooms/23420265?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '1 baño',2.0,4.0,1.0
Big Bear,Country Club Chalet in Big Bear,Cabaña entera,2036.0,Kristina,80,4.5,https://www.airbnb.mx/rooms/835126?location=Big%20Bear&previous_page_section_name=1000,10.0, '3 recámaras', '6 camas', '2 baños',3.0,6.0,2.0
Big Bear,2 bd 1 bath Spa WiFi Rock fireplace,Cabaña entera,1901.0,Lisa,185,5.0,https://www.airbnb.mx/rooms/9990397?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '1 baño',2.0,4.0,1.0
Big Bear,Big Bear Runway Cabin with large Jacuzzi,Casa entera,1882.0,Carl,51,5.0,https://www.airbnb.mx/rooms/26845918?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '2 camas', '2 baños',2.0,2.0,2.0
Big Bear,The Cool Cabin- Not your average!,Cabaña entera,1440.0,Lisa,31,4.5,https://www.airbnb.mx/rooms/23394834?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '6 camas', '2 baños',2.0,6.0,2.0
Big Bear,Beautiful One-Bedroom Condo Close to The Village,Departamento con servicios completo,1133.0,Fred,24,5.0,https://www.airbnb.mx/rooms/8323979?location=Big%20Bear&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Big Bear,"Charming, Family Friendly, Big B Cabin,Built 1926",Cabaña entera,1824.0,Jc,54,5.0,https://www.airbnb.mx/rooms/25296173?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '1 baño',2.0,4.0,1.0
Big Bear,"Endless Spirit, 1938 Maltby Cabin - pets welcome",Cabaña entera,2112.0,Stacey,73,4.5,https://www.airbnb.mx/rooms/24655415?location=Big%20Bear&previous_page_section_name=1000,8.0, '4 recámaras', '9 camas', '1 baño completo y uno de tocador',4.0,9.0,1.0
Big Bear,Private Mountain Cabin w/ Water and Mountain Views,Cabaña entera,2381.0,Michael,90,5.0,https://www.airbnb.mx/rooms/20327073?location=Big%20Bear&previous_page_section_name=1000,8.0, '3 recámaras', '4 camas', '2 baños',3.0,4.0,2.0
Big Bear,Big Bear Casita,Cabaña entera,2285.0,David,121,5.0,https://www.airbnb.mx/rooms/2062289?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '1 baño',2.0,4.0,1.0
Big Bear,"Modern Big Bear Mountain Retreat, Newly Renovated",Casa entera,2477.0,Mylien,54,5.0,https://www.airbnb.mx/rooms/21398499?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '5 camas', '1 baño',2.0,5.0,1.0
Big Bear,Storybook Cabin,Cabaña entera,2881.0,Stephanie,68,5.0,https://www.airbnb.mx/rooms/21713396?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '2 baños',2.0,3.0,2.0
Big Bear,Peterson Family Cabin *GAME ROOM *,Cabaña entera,3361.0,Sara,79,5.0,https://www.airbnb.mx/rooms/15485685?location=Big%20Bear&previous_page_section_name=1000,10.0, '3 recámaras', '11 camas', '2 baños',3.0,11.0,2.0
Big Bear,The Cozy Sierra Getaway! 2Bed/2Bath Cabin,Cabaña entera,2112.0,Carlos,34,5.0,https://www.airbnb.mx/rooms/20572894?location=Big%20Bear&previous_page_section_name=1000,8.0, '2 recámaras', '5 camas', '2 baños',2.0,5.0,2.0
Big Bear,Breath Taking Sky Views from Hot Tub,Cabaña entera,3169.0,Kurtis,27,4.5,https://www.airbnb.mx/rooms/29390013?location=Big%20Bear&previous_page_section_name=1000,6.0, '3 recámaras', '4 camas', '2 baños',3.0,4.0,2.0
Big Bear,Cozy Big Bear Cottage,Casa de campo entera,2093.0,Katherine,48,5.0,https://www.airbnb.mx/rooms/24753722?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '1 baño completo y uno de tocador',2.0,3.0,1.0
Big Bear,"Big Bear Getaway Cabin! WiFi !, Late Checkout!",Cabaña entera,1824.0,Abe,46,5.0,https://www.airbnb.mx/rooms/19020604?location=Big%20Bear&previous_page_section_name=1000,7.0, '2 recámaras', '4 camas', '2 baños',2.0,4.0,2.0
Big Bear,Bear Escapes: Game Room! Hot Tub!,Cabaña entera,2477.0,Destination Big Bear,56,4.5,https://www.airbnb.mx/rooms/7110933?location=Big%20Bear&previous_page_section_name=1000,10.0, '4 recámaras', '8 camas', '3 baños',4.0,8.0,3.0
Big Bear,Adorable and Affordable,Cabaña entera,1632.0,Kurtis,31,4.5,https://www.airbnb.mx/rooms/18475532?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '2 camas', '1 baño',2.0,2.0,1.0
Big Bear,Charming cabin by the forrest,Cabaña entera,3226.0,Arlene,77,5.0,https://www.airbnb.mx/rooms/14469396?location=Big%20Bear&previous_page_section_name=1000,10.0, '3 recámaras', '9 camas', '2 baños',3.0,9.0,2.0
Big Bear,"Cool Cozy Cabin w/SPA, 2+1, Sleeps 6, GREAT PRICE!",Cabaña entera,2977.0,Dionne,47,4.5,https://www.airbnb.mx/rooms/13804020?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '2 camas', '1 baño',2.0,2.0,1.0
Big Bear,"Rustic Cabin, Super Clean, 8 Person Spa -WiFi",Cabaña entera,1652.0,Andrew,190,5.0,https://www.airbnb.mx/rooms/2627213?location=Big%20Bear&previous_page_section_name=1000,8.0, '3 recámaras', '5 camas', '1 baño completo y uno de tocador',3.0,5.0,1.0
Big Bear,"Adorable Cozy Cabin -""BEAR'S TRAIL""",Cabaña entera,1248.0,Victoria,103,5.0,https://www.airbnb.mx/rooms/1877308?location=Big%20Bear&previous_page_section_name=1000,4.0, '1 recámara', '1 cama', '1 baño',1.0,1.0,1.0
Big Bear,Charming bedroom in Big Bear cabin,Habitación privada en bed and breakfast,1536.0,Embry,1,,https://www.airbnb.mx/rooms/32464626?location=Big%20Bear&previous_page_section_name=1000,2.0, '1 recámara', '1 cama', '1 baño compartido',1.0,1.0,1.0
Big Bear,Big Bear City Luxury Rental,Cabaña entera,6702.0,Laura,76,5.0,https://www.airbnb.mx/rooms/15971560?location=Big%20Bear&previous_page_section_name=1000,16.0, '7 recámaras', '12 camas', '5,7.0,12.0,5.0
Big Bear,"The Honeycomb! Pup friendly, Carport & more!",Cabaña entera,1920.0,Deanna,84,5.0,https://www.airbnb.mx/rooms/20960953?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '1 baño',2.0,4.0,1.0
Big Bear,Pet Friendly! Guhos Ranch: Corral-Unit 2,Casa adosada completa,1901.0,Gus,41,4.5,https://www.airbnb.mx/rooms/28385126?location=Big%20Bear&previous_page_section_name=1000,3.0, 'estudio', '1 cama', '1 baño',0.5,1.0,1.0
Big Bear,#Forever Christmas Cabin,Cabaña entera,1248.0,Jacqueline,26,5.0,https://www.airbnb.mx/rooms/30349202?location=Big%20Bear&previous_page_section_name=1000,8.0, '2 recámaras', '6 camas', '1 baño',2.0,6.0,1.0
Big Bear,The Den in Big Bear,Cabaña entera,1248.0,Courtney,111,5.0,https://www.airbnb.mx/rooms/15552887?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '2 camas', '1 baño',2.0,2.0,1.0
Big Bear,La Casa Bella: Luxury! Pool Table! Pinball! Spa!,Cabaña entera,2420.0,Destination Big Bear,39,4.5,https://www.airbnb.mx/rooms/13686367?location=Big%20Bear&previous_page_section_name=1000,8.0, '4 recámaras', '5 camas', '2 baños completos y uno de tocador',4.0,5.0,2.0
Big Bear,"Mountain cabin room, access to hot tub.",Habitación privada en cabaña,960.0,Kim,83,5.0,https://www.airbnb.mx/rooms/14040842?location=Big%20Bear&previous_page_section_name=1000,2.0, '1 recámara', '1 cama', '1 baño privado',1.0,1.0,1.0
Big Bear,"Quiet mountain cabin with a private hot tub, steps away from the national forest",Cabaña entera,2151.0,Vacasa California,7,4.5,https://www.airbnb.mx/rooms/21493814?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '1 baño',2.0,3.0,1.0
Big Bear,Adventure and Relaxation Cabin,Cabaña entera,1575.0,Jino,10,5.0,https://www.airbnb.mx/rooms/34675418?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '1 baño completo y uno de tocador',2.0,4.0,1.0
Big Bear,,,0.0,,,,https://www.airbnb.mx/rooms/26010295?location=Big%20Bear&previous_page_section_name=1000,0.0,inf,inf,inf,0.0,0.0,0.0
Big Bear,★4★ Shared Bunk Room Downtown ★ Walk to Village,Habitación compartida en hostal,518.0,Grayson,36,5.0,https://www.airbnb.mx/rooms/22306571?location=Big%20Bear&previous_page_section_name=1000,1.0, '1 recámara', '1 cama', '\U000f0004\n858 evaluaciones',1.0,1.0,4858.0
Big Bear,Haven Hollow,Cabaña entera,1325.0,Mareque,173,5.0,https://www.airbnb.mx/rooms/19411576?location=Big%20Bear&previous_page_section_name=1000,2.0, '1 recámara', '3 camas', '1 baño',1.0,3.0,1.0
Big Bear,,Traducir,0.0,,,,https://www.airbnb.mx/rooms/plus/29181453?location=Big%20Bear&previous_page_section_name=1000,0.0,inf,inf,inf,0.0,0.0,0.0
Big Bear,Whispering Bear Lodge: Game Tables!,Cabaña entera,2400.0,Destination Big Bear,34,4.5,https://www.airbnb.mx/rooms/7110741?location=Big%20Bear&previous_page_section_name=1000,11.0, '4 recámaras', '8 camas', '2 baños',4.0,8.0,2.0
Big Bear,"Wish You Were Here•Village,trails,spa,BBQ,deck",Cabaña entera,1901.0,Stu,38,5.0,https://www.airbnb.mx/rooms/29416318?location=Big%20Bear&previous_page_section_name=1000,4.0, '2 recámaras', '3 camas', '1 baño',2.0,3.0,1.0
Big Bear,Crazy Pines- Cozy Cabin Retreat!,Cabaña entera,2688.0,Amy & Tyler,40,5.0,https://www.airbnb.mx/rooms/23652812?location=Big%20Bear&previous_page_section_name=1000,4.0, '2 recámaras', '3 camas', '1 baño',2.0,3.0,1.0
Big Bear,Isosceles House - Big Bear Ski Chalet in Sugarloaf,Casa de campo completa,1728.0,Stevie,90,5.0,https://www.airbnb.mx/rooms/29108103?location=Big%20Bear&previous_page_section_name=1000,3.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Big Bear,Sleepy Forest 4 - Spa w/Kitchen & Fireplace,Casa entera,1469.0,Sleepy Forest Resort,31,5.0,https://www.airbnb.mx/rooms/18684058?location=Big%20Bear&previous_page_section_name=1000,2.0, 'estudio', '1 cama', '1 baño',0.5,1.0,1.0
Big Bear,Cabin located close to Bear Mountain and stores,Casa entera,1920.0,Seana,93,4.5,https://www.airbnb.mx/rooms/2667025?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '1 baño',2.0,4.0,1.0
Big Bear,Hushabye Mountain Lodge: a family friendly escape,Cabaña entera,2977.0,Jen & Jason,241,5.0,https://www.airbnb.mx/rooms/7202072?location=Big%20Bear&previous_page_section_name=1000,8.0, '3 recámaras', '5 camas', '2 baños',3.0,5.0,2.0
Big Bear,"New Mountain Home, Spacious, Games, Fully Equipped",Cabaña entera,2861.0,Christian,29,5.0,https://www.airbnb.mx/rooms/27261562?location=Big%20Bear&previous_page_section_name=1000,12.0, '3 recámaras', '8 camas', '3 baños',3.0,8.0,3.0
Big Bear,Grin & Bear It Getaway (You Won't Regret It!),Cabaña entera,1440.0,Cindy,49,5.0,https://www.airbnb.mx/rooms/16391961?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '1 baño completo y uno de tocador',2.0,4.0,1.0
Big Bear,Lamplight Cabin | Lake & Village | Hot Tub | Pets!,Cabaña entera,1325.0,K€Vin & G€N,94,5.0,https://www.airbnb.mx/rooms/28716909?location=Big%20Bear&previous_page_section_name=1000,4.0, '2 recámaras', '3 camas', '1 baño',2.0,3.0,1.0
Big Bear,Sleepy Forest 17 - King w/Spa & Fireplace,Casa de huéspedes completa,1306.0,Sleepy Forest Resort,10,5.0,https://www.airbnb.mx/rooms/18684071?location=Big%20Bear&previous_page_section_name=1000,2.0, 'estudio', '1 cama', '1 baño',0.5,1.0,1.0
Big Bear,Big Bear Family Retreat,Cabaña entera,1901.0,Ralph,73,5.0,https://www.airbnb.mx/rooms/16589957?location=Big%20Bear&previous_page_section_name=1000,8.0, '2 recámaras', '6 camas', '1 baño',2.0,6.0,1.0
Big Bear,Big Bear Wonderland!,Habitación privada en dormitorio para invitados,960.0,Tom,21,4.5,https://www.airbnb.mx/rooms/30696903?location=Big%20Bear&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño privado',1.0,2.0,1.0
Big Bear,“Danny’s Den” - The Perfect Getaway Cabin.,Cabaña entera,1325.0,Danny,76,4.5,https://www.airbnb.mx/rooms/24922993?location=Big%20Bear&previous_page_section_name=1000,5.0, '2 recámaras', '3 camas', '2 baños',2.0,3.0,2.0
Big Bear,Cozy House- Big Bear City,Casa entera,1517.0,Dan And Cece,21,5.0,https://www.airbnb.mx/rooms/25887250?location=Big%20Bear&previous_page_section_name=1000,4.0, '2 recámaras', '3 camas', '1 baño',2.0,3.0,1.0
Big Bear,Downtime,Casa entera,1901.0,Frank,43,4.5,https://www.airbnb.mx/rooms/23942538?location=Big%20Bear&previous_page_section_name=1000,10.0, '4 recámaras', '7 camas', '3 baños',4.0,7.0,3.0
Big Bear,King Spa Suite #49,Habitación en hotel boutique,1517.0,Rita,63,4.5,https://www.airbnb.mx/rooms/17685447?location=Big%20Bear&previous_page_section_name=1000,2.0, 'estudio', '1 cama', '1 baño privado',0.5,1.0,1.0
Big Bear,Cozy Cabin Large Deck and Spa!,Cabaña entera,1709.0,Yasuyo,22,5.0,https://www.airbnb.mx/rooms/33133293?location=Big%20Bear&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Big Bear,,Traducir,0.0,,,,https://www.airbnb.mx/rooms/plus/21503287?location=Big%20Bear&previous_page_section_name=1000,0.0,inf,inf,inf,0.0,0.0,0.0
Big Bear,"""Christy Cabin""",Cabaña entera,1824.0,Rita,60,4.5,https://www.airbnb.mx/rooms/22167794?location=Big%20Bear&previous_page_section_name=1000,2.0, 'estudio', '1 cama', '1 baño',0.5,1.0,1.0
Big Bear,Comfortable bunk in 8-bed w/extensive amenities,Habitación compartida en hostal,384.0,Bobby,2,,https://www.airbnb.mx/rooms/31287975?location=Big%20Bear&previous_page_section_name=1000,1.0, '1 recámara', '1 cama', '\U000f0004\n1626 evaluaciones',1.0,1.0,41626.0
Big Bear,The Place Beyond The Pines // Two Bedroom // C6,Cabaña entera,1863.0,Colorado Lodge,68,5.0,https://www.airbnb.mx/rooms/30750411?location=Big%20Bear&previous_page_section_name=1000,5.0, '2 recámaras', '2 camas', '1 baño',2.0,2.0,1.0
